stim,trial,group,neuron,rate
T4T5_abcd_L,3,DN_all_right,4559,1.0
T4T5_abcd_L,3,DN_all_right,4641,29.0
T4T5_abcd_L,3,DN_all_right,4645,51.0
T4T5_abcd_L,3,DN_all_right,5027,33.0
T4T5_abcd_L,3,DN_all_right,5124,42.0
T4T5_abcd_L,3,DN_all_right,5211,1.0
T4T5_abcd_L,3,DN_all_right,5348,2.0
T4T5_abcd_L,3,DN_all_right,5381,1.0
T4T5_abcd_L,3,DN_all_right,5390,13.0
T4T5_abcd_L,3,DN_all_right,5458,48.0
T4T5_abcd_L,3,DN_all_right,5739,11.0
T4T5_abcd_L,3,DN_all_right,5841,3.0
T4T5_abcd_L,3,DN_all_right,6142,1.0
T4T5_abcd_L,3,DN_all_right,6152,68.0
T4T5_abcd_L,3,DN_all_right,6169,12.0
T4T5_abcd_L,3,DN_all_right,6255,83.0
T4T5_abcd_L,3,DN_all_right,6278,8.0
T4T5_abcd_L,3,DN_all_right,6427,23.0
T4T5_abcd_L,3,DN_all_right,6570,21.0
T4T5_abcd_L,3,DN_all_right,6701,4.0
T4T5_abcd_L,3,DN_all_right,7801,5.0
T4T5_abcd_L,3,DN_all_right,7850,2.0
T4T5_abcd_L,3,DN_all_right,8815,3.0
T4T5_abcd_L,3,DN_all_right,9254,108.0
T4T5_abcd_L,3,DN_all_right,9458,67.0
T4T5_abcd_L,3,DN_all_right,9662,1.0
T4T5_abcd_L,3,DN_all_right,9780,91.0
T4T5_abcd_L,3,DN_all_right,9912,12.0
T4T5_abcd_L,3,DN_all_right,10343,7.0
T4T5_abcd_L,3,DN_all_right,10368,4.0
T4T5_abcd_L,3,DN_all_right,11239,13.0
T4T5_abcd_L,3,DN_all_right,11504,3.0
T4T5_abcd_L,3,DN_all_right,12150,13.0
T4T5_abcd_L,3,DN_all_right,12336,1.0
T4T5_abcd_L,3,DN_all_right,12572,14.0
T4T5_abcd_L,3,DN_all_right,14496,16.0
T4T5_abcd_L,3,DN_all_right,15028,19.0
T4T5_abcd_L,3,DN_all_right,15460,2.0
T4T5_abcd_L,3,DN_all_right,15893,27.0
T4T5_abcd_L,3,DN_all_right,16849,2.0
T4T5_abcd_L,3,DN_all_right,17700,6.0
T4T5_abcd_L,3,DN_all_right,17897,18.0
T4T5_abcd_L,3,DN_all_right,18221,10.0
T4T5_abcd_L,3,DN_all_right,18461,13.0
T4T5_abcd_L,3,DN_all_right,18857,15.0
T4T5_abcd_L,3,DN_all_right,19450,17.0
T4T5_abcd_L,3,DN_all_right,23453,1.0
T4T5_abcd_L,3,DN_all_right,23535,3.0
T4T5_abcd_L,3,DN_all_right,23861,2.0
T4T5_abcd_L,3,DN_all_right,27379,1.0
T4T5_abcd_L,3,DN_all_right,27532,1.0
T4T5_abcd_L,3,DN_all_right,29289,2.0
T4T5_abcd_L,3,DN_all_right,32032,5.0
T4T5_abcd_L,3,DN_all_right,42917,13.0
T4T5_abcd_L,3,DN_all_right,47173,29.0
T4T5_abcd_L,3,DN_all_right,50694,6.0
T4T5_abcd_L,3,DN_all_right,51855,7.0
T4T5_abcd_L,3,DN_all_right,63360,2.0
T4T5_abcd_L,3,DN_all_right,72835,21.0
T4T5_abcd_L,3,DN_all_right,107658,1.0
T4T5_abcd_L,3,DN_all_right,117981,17.0
T4T5_abcd_L,3,DN_all_right,118808,3.0
T4T5_abcd_L,3,DN_all_right,122136,9.0
T4T5_abcd_L,3,DN_all_right,122432,1.0
T4T5_abcd_L,3,DN_all_right,123333,15.0
T4T5_abcd_L,3,DN_all_right,124419,22.0
T4T5_abcd_L,3,DN_all_right,124662,1.0
T4T5_abcd_L,3,DN_all_right,124920,32.0
T4T5_abcd_L,3,DN_all_right,125430,13.0
T4T5_abcd_L,3,DN_all_right,125617,32.0
T4T5_abcd_L,3,DN_all_right,125795,12.0
T4T5_abcd_L,3,DN_all_right,126404,8.0
T4T5_abcd_L,3,DN_all_right,126772,1.0
T4T5_abcd_L,3,DN_all_right,127074,1.0
T4T5_abcd_L,3,DN_all_right,127734,12.0
T4T5_abcd_L,3,DN_all_right,128032,70.0
T4T5_abcd_L,3,DN_all_right,128692,146.0
T4T5_abcd_L,3,DN_all_right,128892,74.0
T4T5_abcd_L,3,DN_all_right,129181,1.0
T4T5_abcd_L,3,DN_all_right,129301,38.0
T4T5_abcd_L,3,DN_all_right,129688,29.0
T4T5_abcd_L,3,DN_all_right,129718,22.0
T4T5_abcd_L,3,DN_all_right,129873,1.0
T4T5_abcd_L,3,DN_all_right,130252,81.0
T4T5_abcd_L,3,DN_all_right,130688,1.0
T4T5_abcd_L,3,DN_all_right,130838,2.0
T4T5_abcd_L,3,DN_all_right,130847,38.0
T4T5_abcd_L,3,DN_all_right,131136,82.0
T4T5_abcd_L,3,DN_all_right,131434,45.0
T4T5_abcd_L,3,DN_all_right,131504,4.0
T4T5_abcd_L,3,DN_all_right,133544,10.0
T4T5_abcd_L,3,DN_all_right,140621,2.0
T4T5_abcd_L,3,DN_all_right,140980,1.0
T4T5_abcd_L,3,DN_all_right,141051,1.0
T4T5_abcd_L,3,DN_all_right,141735,9.0
T4T5_abcd_L,3,DN_all_right,143416,34.0
T4T5_abcd_L,3,DN_all_right,144269,51.0
T4T5_abcd_L,3,DN_all_right,145368,5.0
T4T5_abcd_L,3,DN_all_right,161396,65.0
T4T5_abcd_L,3,DN_all_right,162540,14.0
T4T5_abcd_L,3,MN_all_left,111304,1.0
T4T5_abcd_L,3,MN_all_left,142836,128.0
T4T5_abcd_L,3,MN_all_left,142929,72.0
T4T5_abcd_L,3,MN_all_left,142964,42.0
T4T5_abcd_L,3,MN_all_left,143064,5.0
T4T5_abcd_L,3,MN_all_left,143088,122.0
T4T5_abcd_L,3,MN_all_left,143139,1.0
T4T5_abcd_L,3,MN_all_left,143160,53.0
T4T5_abcd_L,3,MN_all_left,143221,34.0
T4T5_abcd_L,3,MN_all_left,143222,8.0
T4T5_abcd_L,3,MN_all_left,143231,7.0
T4T5_abcd_L,3,MN_all_left,143243,77.0
T4T5_abcd_L,3,MN_all_left,143252,37.0
T4T5_abcd_L,3,MN_all_left,143259,20.0
T4T5_abcd_L,3,MN_all_left,143281,1.0
T4T5_abcd_L,3,MN_all_left,143322,138.0
T4T5_abcd_L,3,MN_all_left,143353,1.0
T4T5_abcd_L,3,MN_all_left,143418,26.0
T4T5_abcd_L,3,MN_all_left,143421,45.0
T4T5_abcd_L,3,MN_all_left,143445,144.0
T4T5_abcd_L,3,MN_all_left,143464,14.0
T4T5_abcd_L,3,MN_all_left,143478,22.0
T4T5_abcd_L,3,MN_all_left,143539,1.0
T4T5_abcd_L,3,MN_all_left,143540,1.0
T4T5_abcd_L,3,MN_all_left,143626,60.0
T4T5_abcd_L,3,MN_all_left,143654,93.0
T4T5_abcd_L,3,MN_all_left,143664,12.0
T4T5_abcd_L,3,MN_all_left,143700,28.0
T4T5_abcd_L,3,MN_all_left,143751,1.0
T4T5_abcd_L,3,MN_all_left,143760,14.0
T4T5_abcd_L,3,MN_all_left,143766,1.0
T4T5_abcd_L,3,MN_all_left,143773,72.0
T4T5_abcd_L,3,MN_all_left,143860,7.0
T4T5_abcd_L,3,MN_all_left,143949,103.0
T4T5_abcd_L,3,MN_all_left,144071,14.0
T4T5_abcd_L,3,MN_all_left,144086,95.0
T4T5_abcd_L,3,MN_all_left,144111,2.0
T4T5_abcd_L,3,MN_all_left,144209,146.0
T4T5_abcd_L,3,MN_all_left,144234,64.0
T4T5_abcd_L,3,MN_all_left,144248,23.0
T4T5_abcd_L,3,MN_all_left,144265,140.0
T4T5_abcd_L,3,MN_all_left,144290,5.0
T4T5_abcd_L,3,MN_all_left,144377,10.0
T4T5_abcd_L,3,MN_all_left,144382,47.0
T4T5_abcd_L,3,MN_all_left,144400,31.0
T4T5_abcd_L,3,MN_all_left,144439,38.0
T4T5_abcd_L,3,MN_all_left,144450,11.0
T4T5_abcd_L,3,MN_all_left,144457,4.0
T4T5_abcd_L,3,MN_all_left,144465,11.0
T4T5_abcd_L,3,MN_all_left,144576,33.0
T4T5_abcd_L,3,MN_all_left,144578,10.0
T4T5_abcd_L,3,MN_all_left,144584,37.0
T4T5_abcd_L,3,MN_all_left,144821,107.0
T4T5_abcd_L,3,MN_all_left,144860,10.0
T4T5_abcd_L,3,MN_all_left,144878,9.0
T4T5_abcd_L,3,MN_all_left,144897,7.0
T4T5_abcd_L,3,MN_all_left,144974,38.0
T4T5_abcd_L,3,MN_all_left,145034,129.0
T4T5_abcd_L,3,MN_all_left,145081,31.0
T4T5_abcd_L,3,MN_all_left,145109,16.0
T4T5_abcd_L,3,MN_all_left,145142,3.0
T4T5_abcd_L,3,MN_all_left,145198,86.0
T4T5_abcd_L,3,MN_all_left,145274,38.0
T4T5_abcd_L,3,MN_all_left,145303,37.0
T4T5_abcd_L,3,MN_all_left,145351,21.0
T4T5_abcd_L,3,MN_all_left,145382,4.0
T4T5_abcd_L,3,MN_all_left,145405,56.0
T4T5_abcd_L,3,MN_all_left,145438,24.0
T4T5_abcd_L,3,MN_all_left,145476,67.0
T4T5_abcd_L,3,MN_all_left,145483,2.0
T4T5_abcd_L,3,MN_all_left,145564,7.0
T4T5_abcd_L,3,MN_all_left,145660,1.0
T4T5_abcd_L,3,MN_all_left,145672,8.0
T4T5_abcd_L,3,MN_all_left,145732,22.0
T4T5_abcd_L,3,MN_all_left,145766,29.0
T4T5_abcd_L,3,MN_all_left,145796,102.0
T4T5_abcd_L,3,MN_all_left,145805,21.0
T4T5_abcd_L,3,MN_all_left,145900,1.0
T4T5_abcd_L,3,MN_all_left,145911,46.0
T4T5_abcd_L,3,MN_all_left,145975,33.0
T4T5_abcd_L,3,MN_all_left,146072,27.0
T4T5_abcd_L,3,MN_all_left,146085,1.0
T4T5_abcd_L,3,MN_all_left,146107,36.0
T4T5_abcd_L,3,MN_all_left,146233,2.0
T4T5_abcd_L,3,MN_all_left,146333,25.0
T4T5_abcd_L,3,MN_all_left,146441,1.0
T4T5_abcd_L,3,MN_all_left,146494,19.0
T4T5_abcd_L,3,MN_all_left,146498,5.0
T4T5_abcd_L,3,MN_all_left,146507,1.0
T4T5_abcd_L,3,MN_all_left,146556,16.0
T4T5_abcd_L,3,MN_all_left,146571,8.0
T4T5_abcd_L,3,MN_all_left,146590,15.0
T4T5_abcd_L,3,MN_all_left,146748,110.0
T4T5_abcd_L,3,MN_all_left,147006,5.0
T4T5_abcd_L,3,MN_all_left,147111,6.0
T4T5_abcd_L,3,MN_all_left,147153,55.0
T4T5_abcd_L,3,MN_all_left,147241,38.0
T4T5_abcd_L,3,MN_all_left,147254,24.0
T4T5_abcd_L,3,MN_all_left,147272,16.0
T4T5_abcd_L,3,MN_all_left,147311,22.0
T4T5_abcd_L,3,MN_all_left,147444,17.0
T4T5_abcd_L,3,MN_all_left,147449,27.0
T4T5_abcd_L,3,MN_all_left,147492,39.0
T4T5_abcd_L,3,MN_all_left,147569,33.0
T4T5_abcd_L,3,MN_all_left,147730,4.0
T4T5_abcd_L,3,MN_all_left,147844,19.0
T4T5_abcd_L,3,MN_all_left,147938,4.0
T4T5_abcd_L,3,MN_all_left,147977,1.0
T4T5_abcd_L,3,MN_all_left,148126,40.0
T4T5_abcd_L,3,MN_all_left,148144,14.0
T4T5_abcd_L,3,MN_all_left,148349,15.0
T4T5_abcd_L,3,MN_all_left,148397,29.0
T4T5_abcd_L,3,MN_all_left,148408,3.0
T4T5_abcd_L,3,MN_all_left,148537,10.0
T4T5_abcd_L,3,MN_all_left,148589,92.0
T4T5_abcd_L,3,MN_all_left,148779,4.0
T4T5_abcd_L,3,MN_all_left,148852,5.0
T4T5_abcd_L,3,MN_all_left,148953,95.0
T4T5_abcd_L,3,MN_all_left,148964,2.0
T4T5_abcd_L,3,MN_all_left,149101,1.0
T4T5_abcd_L,3,MN_all_left,149298,31.0
T4T5_abcd_L,3,MN_all_left,149557,9.0
T4T5_abcd_L,3,MN_all_left,149592,83.0
T4T5_abcd_L,3,MN_all_left,149636,11.0
T4T5_abcd_L,3,MN_all_left,149722,3.0
T4T5_abcd_L,3,MN_all_left,150276,90.0
T4T5_abcd_L,3,MN_all_left,150280,23.0
T4T5_abcd_L,3,MN_all_left,150354,30.0
T4T5_abcd_L,3,MN_all_left,150516,1.0
T4T5_abcd_L,3,MN_all_left,150850,1.0
T4T5_abcd_L,3,MN_all_left,150864,48.0
T4T5_abcd_L,3,MN_all_left,152375,7.0
T4T5_abcd_L,3,MN_all_left,152535,74.0
T4T5_abcd_L,3,MN_all_left,152793,7.0
T4T5_abcd_L,3,MN_all_left,153181,4.0
T4T5_abcd_L,3,MN_all_left,154142,33.0
T4T5_abcd_L,3,MN_all_left,154315,84.0
T4T5_abcd_L,3,MN_all_left,154353,1.0
T4T5_abcd_L,3,MN_all_left,154887,67.0
T4T5_abcd_L,3,MN_all_left,154980,39.0
T4T5_abcd_L,3,MN_all_left,156887,1.0
T4T5_abcd_L,3,MN_all_left,158328,1.0
T4T5_abcd_L,3,MN_all_left,158604,6.0
T4T5_abcd_L,3,MN_all_left,158794,22.0
T4T5_abcd_L,3,MN_all_left,159087,20.0
T4T5_abcd_L,3,MN_all_left,159285,47.0
T4T5_abcd_L,3,MN_all_left,159287,1.0
T4T5_abcd_L,3,MN_all_left,159288,5.0
T4T5_abcd_L,3,MN_all_left,159488,13.0
T4T5_abcd_L,3,MN_all_left,159489,12.0
T4T5_abcd_L,3,MN_all_left,159664,1.0
T4T5_abcd_L,3,MN_all_left,159777,6.0
T4T5_abcd_L,3,MN_all_left,159993,104.0
T4T5_abcd_L,3,MN_all_left,160070,1.0
T4T5_abcd_L,3,MN_all_left,160137,55.0
T4T5_abcd_L,3,MN_all_left,160430,1.0
T4T5_abcd_L,3,MN_all_left,160448,105.0
T4T5_abcd_L,3,MN_all_left,160854,70.0
T4T5_abcd_L,3,MN_all_left,161187,3.0
T4T5_abcd_L,3,MN_all_left,162657,1.0
T4T5_abcd_L,3,MN_all_left,162678,27.0
T4T5_abcd_L,3,MN_all_left,162782,128.0
T4T5_abcd_L,3,MN_all_left,162796,125.0
T4T5_abcd_L,3,MN_all_left,162914,66.0
T4T5_abcd_L,3,MN_all_left,164603,22.0
T4T5_abcd_L,3,MN_all_left,164726,1.0
T4T5_abcd_L,3,MN_all_right,142834,135.0
T4T5_abcd_L,3,MN_all_right,142900,7.0
T4T5_abcd_L,3,MN_all_right,142911,15.0
T4T5_abcd_L,3,MN_all_right,142932,79.0
T4T5_abcd_L,3,MN_all_right,142956,53.0
T4T5_abcd_L,3,MN_all_right,143136,75.0
T4T5_abcd_L,3,MN_all_right,143140,3.0
T4T5_abcd_L,3,MN_all_right,143200,12.0
T4T5_abcd_L,3,MN_all_right,143217,3.0
T4T5_abcd_L,3,MN_all_right,143244,4.0
T4T5_abcd_L,3,MN_all_right,143260,3.0
T4T5_abcd_L,3,MN_all_right,143277,2.0
T4T5_abcd_L,3,MN_all_right,143304,79.0
T4T5_abcd_L,3,MN_all_right,143341,29.0
T4T5_abcd_L,3,MN_all_right,143362,12.0
T4T5_abcd_L,3,MN_all_right,143454,35.0
T4T5_abcd_L,3,MN_all_right,143460,40.0
T4T5_abcd_L,3,MN_all_right,143467,49.0
T4T5_abcd_L,3,MN_all_right,143498,7.0
T4T5_abcd_L,3,MN_all_right,143566,4.0
T4T5_abcd_L,3,MN_all_right,143567,4.0
T4T5_abcd_L,3,MN_all_right,143581,51.0
T4T5_abcd_L,3,MN_all_right,143589,14.0
T4T5_abcd_L,3,MN_all_right,143635,51.0
T4T5_abcd_L,3,MN_all_right,143643,1.0
T4T5_abcd_L,3,MN_all_right,143728,65.0
T4T5_abcd_L,3,MN_all_right,143754,142.0
T4T5_abcd_L,3,MN_all_right,143786,84.0
T4T5_abcd_L,3,MN_all_right,143796,22.0
T4T5_abcd_L,3,MN_all_right,143804,1.0
T4T5_abcd_L,3,MN_all_right,143815,6.0
T4T5_abcd_L,3,MN_all_right,143828,24.0
T4T5_abcd_L,3,MN_all_right,143830,17.0
T4T5_abcd_L,3,MN_all_right,143900,45.0
T4T5_abcd_L,3,MN_all_right,144043,100.0
T4T5_abcd_L,3,MN_all_right,144076,6.0
T4T5_abcd_L,3,MN_all_right,144107,24.0
T4T5_abcd_L,3,MN_all_right,144149,39.0
T4T5_abcd_L,3,MN_all_right,144152,113.0
T4T5_abcd_L,3,MN_all_right,144158,14.0
T4T5_abcd_L,3,MN_all_right,144211,1.0
T4T5_abcd_L,3,MN_all_right,144246,23.0
T4T5_abcd_L,3,MN_all_right,144285,152.0
T4T5_abcd_L,3,MN_all_right,144338,22.0
T4T5_abcd_L,3,MN_all_right,144370,1.0
T4T5_abcd_L,3,MN_all_right,144391,4.0
T4T5_abcd_L,3,MN_all_right,144392,1.0
T4T5_abcd_L,3,MN_all_right,144429,1.0
T4T5_abcd_L,3,MN_all_right,144466,48.0
T4T5_abcd_L,3,MN_all_right,144652,1.0
T4T5_abcd_L,3,MN_all_right,144664,26.0
T4T5_abcd_L,3,MN_all_right,144682,127.0
T4T5_abcd_L,3,MN_all_right,144715,1.0
T4T5_abcd_L,3,MN_all_right,144768,11.0
T4T5_abcd_L,3,MN_all_right,144790,21.0
T4T5_abcd_L,3,MN_all_right,144899,38.0
T4T5_abcd_L,3,MN_all_right,144918,30.0
T4T5_abcd_L,3,MN_all_right,144952,54.0
T4T5_abcd_L,3,MN_all_right,144987,37.0
T4T5_abcd_L,3,MN_all_right,145007,29.0
T4T5_abcd_L,3,MN_all_right,145064,121.0
T4T5_abcd_L,3,MN_all_right,145083,1.0
T4T5_abcd_L,3,MN_all_right,145127,115.0
T4T5_abcd_L,3,MN_all_right,145221,44.0
T4T5_abcd_L,3,MN_all_right,145278,18.0
T4T5_abcd_L,3,MN_all_right,145327,20.0
T4T5_abcd_L,3,MN_all_right,145461,30.0
T4T5_abcd_L,3,MN_all_right,145492,97.0
T4T5_abcd_L,3,MN_all_right,145559,3.0
T4T5_abcd_L,3,MN_all_right,145581,3.0
T4T5_abcd_L,3,MN_all_right,145592,61.0
T4T5_abcd_L,3,MN_all_right,145621,5.0
T4T5_abcd_L,3,MN_all_right,145653,46.0
T4T5_abcd_L,3,MN_all_right,145738,24.0
T4T5_abcd_L,3,MN_all_right,145832,36.0
T4T5_abcd_L,3,MN_all_right,145953,28.0
T4T5_abcd_L,3,MN_all_right,145960,47.0
T4T5_abcd_L,3,MN_all_right,146130,30.0
T4T5_abcd_L,3,MN_all_right,146173,30.0
T4T5_abcd_L,3,MN_all_right,146318,35.0
T4T5_abcd_L,3,MN_all_right,146627,2.0
T4T5_abcd_L,3,MN_all_right,146668,16.0
T4T5_abcd_L,3,MN_all_right,146701,21.0
T4T5_abcd_L,3,MN_all_right,146725,84.0
T4T5_abcd_L,3,MN_all_right,146868,4.0
T4T5_abcd_L,3,MN_all_right,146879,3.0
T4T5_abcd_L,3,MN_all_right,147037,2.0
T4T5_abcd_L,3,MN_all_right,147094,16.0
T4T5_abcd_L,3,MN_all_right,147143,1.0
T4T5_abcd_L,3,MN_all_right,147267,34.0
T4T5_abcd_L,3,MN_all_right,147470,23.0
T4T5_abcd_L,3,MN_all_right,147519,4.0
T4T5_abcd_L,3,MN_all_right,147543,4.0
T4T5_abcd_L,3,MN_all_right,147559,40.0
T4T5_abcd_L,3,MN_all_right,147606,3.0
T4T5_abcd_L,3,MN_all_right,147646,39.0
T4T5_abcd_L,3,MN_all_right,147672,33.0
T4T5_abcd_L,3,MN_all_right,147794,35.0
T4T5_abcd_L,3,MN_all_right,147905,33.0
T4T5_abcd_L,3,MN_all_right,147957,19.0
T4T5_abcd_L,3,MN_all_right,148001,27.0
T4T5_abcd_L,3,MN_all_right,148017,5.0
T4T5_abcd_L,3,MN_all_right,148201,33.0
T4T5_abcd_L,3,MN_all_right,148237,20.0
T4T5_abcd_L,3,MN_all_right,148293,36.0
T4T5_abcd_L,3,MN_all_right,148422,78.0
T4T5_abcd_L,3,MN_all_right,148610,1.0
T4T5_abcd_L,3,MN_all_right,148611,11.0
T4T5_abcd_L,3,MN_all_right,148616,3.0
T4T5_abcd_L,3,MN_all_right,148760,2.0
T4T5_abcd_L,3,MN_all_right,148816,6.0
T4T5_abcd_L,3,MN_all_right,148823,32.0
T4T5_abcd_L,3,MN_all_right,148863,6.0
T4T5_abcd_L,3,MN_all_right,148879,26.0
T4T5_abcd_L,3,MN_all_right,148985,5.0
T4T5_abcd_L,3,MN_all_right,149056,99.0
T4T5_abcd_L,3,MN_all_right,149114,5.0
T4T5_abcd_L,3,MN_all_right,149209,8.0
T4T5_abcd_L,3,MN_all_right,149234,7.0
T4T5_abcd_L,3,MN_all_right,149327,31.0
T4T5_abcd_L,3,MN_all_right,149498,83.0
T4T5_abcd_L,3,MN_all_right,149809,10.0
T4T5_abcd_L,3,MN_all_right,149895,70.0
T4T5_abcd_L,3,MN_all_right,149996,8.0
T4T5_abcd_L,3,MN_all_right,150019,94.0
T4T5_abcd_L,3,MN_all_right,150152,3.0
T4T5_abcd_L,3,MN_all_right,150204,5.0
T4T5_abcd_L,3,MN_all_right,150362,68.0
T4T5_abcd_L,3,MN_all_right,150676,3.0
T4T5_abcd_L,3,MN_all_right,150738,7.0
T4T5_abcd_L,3,MN_all_right,150989,3.0
T4T5_abcd_L,3,MN_all_right,152528,7.0
T4T5_abcd_L,3,MN_all_right,153000,6.0
T4T5_abcd_L,3,MN_all_right,153409,39.0
T4T5_abcd_L,3,MN_all_right,153686,1.0
T4T5_abcd_L,3,MN_all_right,153736,4.0
T4T5_abcd_L,3,MN_all_right,154055,79.0
T4T5_abcd_L,3,MN_all_right,154732,48.0
T4T5_abcd_L,3,MN_all_right,154941,78.0
T4T5_abcd_L,3,MN_all_right,156301,4.0
T4T5_abcd_L,3,MN_all_right,157875,1.0
T4T5_abcd_L,3,MN_all_right,158193,24.0
T4T5_abcd_L,3,MN_all_right,158546,17.0
T4T5_abcd_L,3,MN_all_right,158670,1.0
T4T5_abcd_L,3,MN_all_right,158812,44.0
T4T5_abcd_L,3,MN_all_right,159157,4.0
T4T5_abcd_L,3,MN_all_right,159225,42.0
T4T5_abcd_L,3,MN_all_right,159253,13.0
T4T5_abcd_L,3,MN_all_right,159477,22.0
T4T5_abcd_L,3,MN_all_right,159478,10.0
T4T5_abcd_L,3,MN_all_right,159538,5.0
T4T5_abcd_L,3,MN_all_right,159546,47.0
T4T5_abcd_L,3,MN_all_right,159896,5.0
T4T5_abcd_L,3,MN_all_right,160165,77.0
T4T5_abcd_L,3,MN_all_right,160191,47.0
T4T5_abcd_L,3,MN_all_right,160211,15.0
T4T5_abcd_L,3,MN_all_right,160245,15.0
T4T5_abcd_L,3,MN_all_right,160271,51.0
T4T5_abcd_L,3,MN_all_right,160307,2.0
T4T5_abcd_L,3,MN_all_right,160329,21.0
T4T5_abcd_L,3,MN_all_right,160551,38.0
T4T5_abcd_L,3,MN_all_right,160892,1.0
T4T5_abcd_L,3,MN_all_right,161523,1.0
T4T5_abcd_L,3,MN_all_right,162256,1.0
T4T5_abcd_L,3,MN_all_right,162556,1.0
T4T5_abcd_L,3,MN_all_right,162677,1.0
T4T5_abcd_L,3,MN_all_right,162781,96.0
T4T5_abcd_L,3,MN_all_right,164606,147.0
T4T5_abcd_L,3,MN_all_right,164614,106.0
T4T5_abcd_L,3,MN_all_right,164616,31.0
T4T5_a_L,0,DN_all_left,6,1.0
T4T5_a_L,0,DN_all_left,22,1.0
T4T5_a_L,0,DN_all_left,36,1.0
T4T5_a_L,0,DN_all_left,39,3.0
T4T5_a_L,0,DN_all_left,104,252.0
T4T5_a_L,0,DN_all_left,109,64.0
T4T5_a_L,0,DN_all_left,127,4.0
T4T5_a_L,0,DN_all_left,144,4.0
T4T5_a_L,0,DN_all_left,146,181.0
T4T5_a_L,0,DN_all_left,160,1.0
T4T5_a_L,0,DN_all_left,173,3.0
T4T5_a_L,0,DN_all_left,204,64.0
T4T5_a_L,0,DN_all_left,228,117.0
T4T5_a_L,0,DN_all_left,264,85.0
T4T5_a_L,0,DN_all_left,273,110.0
T4T5_a_L,0,DN_all_left,278,1.0
T4T5_a_L,0,DN_all_left,316,72.0
T4T5_a_L,0,DN_all_left,349,123.0
T4T5_a_L,0,DN_all_left,363,45.0
T4T5_a_L,0,DN_all_left,383,1.0
T4T5_a_L,0,DN_all_left,391,19.0
T4T5_a_L,0,DN_all_left,406,1.0
T4T5_a_L,0,DN_all_left,410,23.0
T4T5_a_L,0,DN_all_left,433,164.0
T4T5_a_L,0,DN_all_left,446,31.0
T4T5_a_L,0,DN_all_left,489,3.0
T4T5_a_L,0,DN_all_left,514,21.0
T4T5_a_L,0,DN_all_left,523,162.0
T4T5_a_L,0,DN_all_left,543,9.0
T4T5_a_L,0,DN_all_left,603,2.0
T4T5_a_L,0,DN_all_left,628,3.0
T4T5_a_L,0,DN_all_left,632,6.0
T4T5_a_L,0,DN_all_left,656,76.0
T4T5_a_L,0,DN_all_left,673,37.0
T4T5_a_L,0,DN_all_left,675,29.0
T4T5_a_L,0,DN_all_left,687,9.0
T4T5_a_L,0,DN_all_left,741,48.0
T4T5_a_L,0,DN_all_left,773,39.0
T4T5_a_L,0,DN_all_left,819,1.0
T4T5_a_L,0,DN_all_left,820,1.0
T4T5_a_L,0,DN_all_left,823,115.0
T4T5_a_L,0,DN_all_left,898,1.0
T4T5_a_L,0,DN_all_left,906,46.0
T4T5_a_L,0,DN_all_left,927,124.0
T4T5_a_L,0,DN_all_left,992,127.0
T4T5_a_L,0,DN_all_left,993,39.0
T4T5_a_L,0,DN_all_left,994,71.0
T4T5_a_L,0,DN_all_left,1037,18.0
T4T5_a_L,0,DN_all_left,1047,129.0
T4T5_a_L,0,DN_all_left,1111,72.0
T4T5_a_L,0,DN_all_left,1131,14.0
T4T5_a_L,0,DN_all_left,1141,2.0
T4T5_a_L,0,DN_all_left,1160,2.0
T4T5_a_L,0,DN_all_left,1167,1.0
T4T5_a_L,0,DN_all_left,1170,31.0
T4T5_a_L,0,DN_all_left,1196,2.0
T4T5_a_L,0,DN_all_left,1273,107.0
T4T5_a_L,0,DN_all_left,1324,95.0
T4T5_a_L,0,DN_all_left,1328,1.0
T4T5_a_L,0,DN_all_left,1342,2.0
T4T5_a_L,0,DN_all_left,1361,37.0
T4T5_a_L,0,DN_all_left,1392,45.0
T4T5_a_L,0,DN_all_left,1506,90.0
T4T5_a_L,0,DN_all_left,1545,1.0
T4T5_a_L,0,DN_all_left,1562,25.0
T4T5_a_L,0,DN_all_left,1564,10.0
T4T5_a_L,0,DN_all_left,1591,14.0
T4T5_a_L,0,DN_all_left,1626,5.0
T4T5_a_L,0,DN_all_left,1677,36.0
T4T5_a_L,0,DN_all_left,1692,27.0
T4T5_a_L,0,DN_all_left,1698,1.0
T4T5_a_L,0,DN_all_left,1724,106.0
T4T5_a_L,0,DN_all_left,1764,1.0
T4T5_a_L,0,DN_all_left,1821,2.0
T4T5_a_L,0,DN_all_left,1827,68.0
T4T5_a_L,0,DN_all_left,1833,2.0
T4T5_a_L,0,DN_all_left,1894,1.0
T4T5_a_L,0,DN_all_left,1935,131.0
T4T5_a_L,0,DN_all_left,1950,15.0
T4T5_a_L,0,DN_all_left,2047,1.0
T4T5_a_L,0,DN_all_left,2074,1.0
T4T5_a_L,0,DN_all_left,2103,15.0
T4T5_a_L,0,DN_all_left,2194,1.0
T4T5_a_L,0,DN_all_left,2233,1.0
T4T5_a_L,0,DN_all_left,2286,58.0
T4T5_a_L,0,DN_all_left,2329,36.0
T4T5_a_L,0,DN_all_left,2354,12.0
T4T5_a_L,0,DN_all_left,2423,15.0
T4T5_a_L,0,DN_all_left,2449,1.0
T4T5_a_L,0,DN_all_left,2450,1.0
